,basin,TC_num,days_since_1980,years_since_1980,year,month,max_sw,min_sw,mean_sw,category,lat,lon,lifetime
2016-09-29 06:00:00,WP,3417,13421.25,36.74537987679671,2016,9,152.83333,19.5,84.09999,5,13.7,141.8000030517578,0.01676933607118412
2016-10-03 00:00:00,SI,3421,13425.0,36.75564681724846,2016,10,62.5,36.363636,51.42857,0,-30.1,43.599998474121094,0.01163586584531143
2016-10-04 06:00:00,NA,3423,13426.25,36.75906913073238,2016,10,120.0,35.0,63.569107,4,23.2,300.20000076293945,0.04175222450376454
2016-10-05 18:00:00,WP,3424,13427.75,36.76317590691308,2016,10,61.166664,19.5,32.93434,0,20.1,122.0999984741211,0.010951403148528405
2016-10-08 12:00:00,WP,3422,13430.5,36.770704996577685,2016,10,127.83332,19.5,81.7072,4,19.9,154.39999389648438,0.012320328542094456
2016-10-13 18:00:00,WP,3425,13435.75,36.78507871321013,2016,10,119.49999,19.5,60.779057,4,13.5,127.30000305175781,0.014373716632443531
2016-10-15 00:00:00,WP,3426,13437.0,36.78850102669404,2016,10,152.83333,19.5,91.57547,5,8.8,142.89999389648438,0.01779603011635866
2016-10-21 00:00:00,NI,3427,13443.0,36.80492813141684,2016,10,40.0,25.0,30.127274,0,13.5,88.5,0.018480492813141684
2016-10-22 06:00:00,EP,3428,13444.25,36.80835044490075,2016,10,130.0,15.0,57.56923,4,11.4,261.5999984741211,0.02190280629705681
2016-11-02 18:00:00,NI,3430,13455.75,36.83983572895277,2016,11,25.0,25.0,25.0,-1,12.7,88.0,0.009924709103353867
2016-11-03 00:00:00,WP,3429,13456.0,36.84052019164955,2016,11,86.166664,19.5,59.954544,2,13.3,137.3000030517578,0.010951403148528405
2016-11-09 18:00:00,WP,3432,13462.75,36.8590006844627,2016,11,25.0,15.0,20.647058,-1,10.6,171.0,0.0054757015742642025
2016-11-10 00:00:00,WP,3431,13463.0,36.85968514715948,2016,11,19.5,19.5,19.5,-1,16.9,156.89999389648438,0.004791238877481177
2016-11-13 06:00:00,EP,3433,13466.25,36.86858316221766,2016,11,35.0,15.0,24.023256,0,17.5,252.6999969482422,0.014373716632443531
2016-11-17 18:00:00,NA,3434,13470.75,36.880903490759756,2016,11,100.0,20.0,46.547947,3,12.5,279.3000030517578,0.023956194387405885
2016-11-25 12:00:00,WP,3435,13478.5,36.902121834360024,2016,11,44.5,19.5,34.324562,0,11.7,120.69999694824219,0.006160164271047228
2016-11-29 12:00:00,NI,3436,13482.5,36.913073237508556,2016,11,40.0,25.0,31.142857,0,6.5,87.5,0.006844626967830253
2016-12-06 09:00:00,NI,3437,13489.375,36.93189596167009,2016,12,70.0,20.0,46.185184,1,8.5,91.0,0.01813826146475017
2016-12-12 06:00:00,WP,3438,13495.25,36.94798083504449,2016,12,27.777779,27.777779,27.777775,-1,9.6,109.80000305175781,0.002053388090349076
2016-12-18 06:00:00,SI,3439,13501.25,36.964407939767284,2016,12,34.090908,17.045454,26.427734,0,-10.5,129.5,0.013004791238877482
2016-12-18 12:00:00,SI,3440,13501.5,36.965092402464066,2016,12,51.136364,22.727272,38.65703,0,-15.0,116.0,0.018480492813141684
2016-12-21 18:00:00,WP,3441,13504.75,36.973990417522245,2016,12,136.16666,19.5,83.43616,4,7.8,140.0,0.01574264202600958
2017-01-07 12:00:00,WP,3442,13521.5,37.01984941820671,2017,1,30.0,15.0,20.855072,-1,7.9,127.80000305175781,0.02327173169062286
2017-01-25 12:00:00,SI,3443,13539.5,37.069130732375086,2017,1,50.0,20.0,26.884058,0,-16.0,126.5999984741211,0.02327173169062286
2017-02-02 06:00:00,SI,3444,13547.25,37.09034907597536,2017,2,79.545456,17.045454,45.18904,1,-13.7,55.70000076293945,0.03627652292950034
2017-02-11 18:00:00,SI,3445,13556.75,37.116358658453116,2017,2,85.22727,11.363636,48.898075,2,-19.0,39.900001525878906,0.010951403148528405
2017-02-15 06:00:00,SP,3446,13560.25,37.12594113620808,2017,2,56.818184,17.045454,33.928574,0,-17.0,137.10000610351562,0.019849418206707735
2017-02-21 00:00:00,SP,3447,13566.0,37.14168377823409,2017,2,45.454544,34.090908,37.283543,0,-20.6,194.60000610351562,0.006160164271047228
2017-02-21 00:00:00,SP,3448,13566.0,37.14168377823409,2017,2,45.0,25.0,36.0,0,-16.2,178.39999389648438,0.004791238877481177
2017-03-01 00:00:00,SP,3449,13574.0,37.163586584531146,2017,3,62.5,17.045454,33.017677,0,-9.0,138.5,0.015058179329226557
2017-03-02 00:00:00,SI,3450,13575.0,37.16632443531827,2017,3,125.0,22.727272,58.515533,4,-11.0,62.79999923706055,0.026694045174537988
2017-03-05 18:00:00,SI,3451,13578.75,37.17659137577002,2017,3,48.863636,22.727272,36.323997,0,-13.6,79.0999984741211,0.028747433264887063
2017-03-19 12:00:00,SI,3452,13592.5,37.214236824093085,2017,3,56.818184,22.727272,35.14799,0,-13.2,122.0,0.01163586584531143
2017-03-21 18:00:00,SI,3453,13594.75,37.220396988364136,2017,3,51.136364,17.045454,37.39824,0,-10.0,96.0,0.022587268993839837
2017-03-23 06:00:00,SP,3454,13596.25,37.224503764544835,2017,3,107.954544,22.727272,48.92677,3,-14.1,151.60000610351562,0.023956194387405885
2017-04-04 00:00:00,SP,3456,13608.0,37.256673511293634,2017,4,40.0,25.0,30.428572,0,-16.8,191.0,0.021218343600273786
2017-04-04 06:00:00,SI,3455,13608.25,37.257357973990416,2017,4,136.36363,22.727272,57.02311,4,-9.9,115.0,0.02053388090349076
2017-04-08 00:00:00,SP,3458,13612.0,37.267624914442166,2017,4,96.59091,22.727272,51.159092,3,-15.6,167.8000030517578,0.025325119780971937
2017-04-08 06:00:00,SI,3457,13612.25,37.26830937713895,2017,4,34.090908,22.727272,27.534966,0,-7.7,132.60000610351562,0.013004791238877482
2017-04-15 00:00:00,NI,3459,13619.0,37.28678986995209,2017,4,40.0,20.0,33.64706,0,12.0,88.0,0.0054757015742642025
2017-04-16 06:00:00,NA,3461,13620.25,37.290212183436005,2017,4,55.0,30.0,39.28302,0,35.8,309.70000076293945,0.01779603011635866
2017-04-16 12:00:00,WP,3460,13620.5,37.290896646132786,2017,4,25.0,15.0,21.064516,-1,13.1,119.5999984741211,0.01026694045174538
2017-04-24 00:00:00,SP,3463,13628.0,37.31143052703628,2017,4,73.86364,17.045454,41.53525,1,-7.8,136.5,0.01642710472279261
2017-04-25 18:00:00,WP,3462,13629.75,37.31622176591376,2017,4,19.5,19.5,19.5,-1,13.1,136.0,0.0034223134839151265
2017-04-30 00:00:00,SI,3464,13634.0,37.327857631759066,2017,4,39.772728,34.090908,37.752525,0,-10.0,101.80000305175781,0.0027378507871321013
2017-05-01 21:00:00,SP,3465,13635.875,37.332991101984945,2017,5,125.0,17.045454,74.414604,4,-12.7,170.3000030517578,0.022245037645448322
2017-05-09 00:00:00,SP,3466,13643.0,37.35249828884326,2017,5,68.181816,34.090908,55.984848,1,-15.3,187.3000030517578,0.015058179329226557
2017-05-09 18:00:00,EP,3467,13643.75,37.35455167693361,2017,5,40.0,20.0,28.666666,0,9.3,268.8000030517578,0.006844626967830253
2017-05-10 18:00:00,SP,3468,13644.75,37.35728952772074,2017,5,51.136364,39.772728,46.066444,0,-26.5,167.60000610351562,0.013004791238877482
2017-05-28 00:00:00,NI,3469,13662.0,37.40451745379877,2017,5,60.0,20.0,40.652172,0,14.0,88.5,0.007529089664613279
2017-05-31 12:00:00,EP,3470,13665.5,37.41409993155373,2017,5,40.0,25.0,34.066666,0,13.8,262.0999984741211,0.004791238877481177
2017-06-11 00:00:00,WP,3471,13676.0,37.44284736481862,2017,6,52.833332,19.5,32.055557,0,16.0,116.80000305175781,0.004791238877481177
2017-06-11 12:00:00,EP,3472,13676.5,37.44421629021218,2017,6,40.0,30.0,31.933332,0,14.0,265.3000030517578,0.004791238877481177
2017-06-11 12:00:00,NI,3473,13676.5,37.44421629021218,2017,6,30.0,25.0,27.636364,-1,20.5,89.5,0.0034223134839151265
2017-06-18 18:00:00,NA,3474,13683.75,37.46406570841889,2017,6,45.0,30.0,38.266666,0,7.5,310.4000015258789,0.004449007529089665
2017-06-19 18:00:00,NA,3475,13684.75,37.46680355920602,2017,6,50.0,25.0,37.94737,0,23.6,271.4000015258789,0.012320328542094456
2017-06-24 00:00:00,EP,3476,13689.0,37.478439425051334,2017,6,90.0,15.0,38.85965,2,12.8,263.5,0.019164955509924708
2017-07-02 00:00:00,WP,3477,13697.0,37.50034223134839,2017,7,52.833332,19.5,42.1,0,20.7,127.0999984741211,0.007529089664613279
2017-07-05 12:00:00,NA,3478,13700.5,37.50992470910335,2017,7,25.0,20.0,24.529411,-1,11.8,324.0999984741211,0.0054757015742642025
2017-07-07 12:00:00,EP,3479,13702.5,37.51540041067762,2017,7,100.0,20.0,50.50909,3,11.2,250.0,0.018480492813141684
2017-07-11 18:00:00,EP,3480,13706.75,37.52703627652293,2017,7,125.0,25.0,72.53846,4,12.2,251.5999984741211,0.030800821355236138
2017-07-15 06:00:00,WP,3481,13710.25,37.53661875427789,2017,7,44.5,19.5,33.02941,0,16.9,111.69999694824219,0.0054757015742642025
2017-07-16 18:00:00,EP,3483,13711.75,37.54072553045859,2017,7,30.0,25.0,26.971428,-1,12.5,245.0999984741211,0.01163586584531143
2017-07-17 00:00:00,NA,3482,13712.0,37.541409993155376,2017,7,45.0,25.0,35.923077,0,10.3,312.29999923706055,0.004106776180698152
2017-07-17 12:00:00,EP,3484,13712.5,37.54277891854894,2017,7,50.0,25.0,38.06329,0,14.1,255.0,0.026694045174537988
2017-07-18 00:00:00,NI,3485,13713.0,37.544147843942504,2017,7,25.0,25.0,25.0,-1,19.0,86.0,0.0027378507871321013
2017-07-20 12:00:00,EP,3488,13715.5,37.55099247091034,2017,7,95.0,20.0,52.978493,2,7.8,274.0999984741211,0.03148528405201916
2017-07-20 12:00:00,WP,3486,13715.5,37.55099247091034,2017,7,119.49999,19.5,69.9902,4,27.4,159.0,0.05167693360711841
2017-07-21 06:00:00,WP,3487,13716.25,37.55304585900068,2017,7,27.833334,19.5,25.166668,-1,26.4,177.3000030517578,0.01163586584531143
2017-07-22 06:00:00,WP,3490,13717.25,37.55578370978782,2017,7,19.5,19.5,19.5,-1,21.2,119.0,0.002053388090349076
2017-07-22 06:00:00,EP,3491,13717.25,37.55578370978782,2017,7,80.0,15.0,46.545456,1,14.1,248.3000030517578,0.03353867214236824
2017-07-23 00:00:00,WP,3489,13718.0,37.55783709787816,2017,7,19.5,19.5,19.5,-1,17.6,111.5999984741211,0.006160164271047228
2017-07-25 18:00:00,WP,3492,13720.75,37.56536618754278,2017,7,94.5,19.5,55.17567,2,14.5,128.3000030517578,0.012320328542094456
2017-07-26 00:00:00,NI,3493,13721.0,37.56605065023956,2017,7,25.0,20.0,21.88889,-1,24.0,85.0,0.0027378507871321013
2017-07-28 18:00:00,WP,3494,13723.75,37.573579739904176,2017,7,36.166668,19.5,26.342108,0,18.0,115.80000305175781,0.006160164271047228
2017-07-30 18:00:00,NA,3496,13725.75,37.57905544147844,2017,7,50.0,30.0,34.8,0,28.4,274.5999984741211,0.006160164271047228
2017-08-02 00:00:00,WP,3495,13728.0,37.58521560574949,2017,8,36.166668,19.5,28.350578,0,25.6,165.39999389648438,0.009582477754962354
2017-08-04 00:00:00,EP,3497,13730.0,37.59069130732375,2017,8,30.0,15.0,22.969696,-1,15.9,254.0,0.010951403148528405
2017-08-06 18:00:00,NA,3498,13732.75,37.59822039698837,2017,8,75.0,25.0,48.545456,1,15.5,278.5,0.01026694045174538
2017-08-11 12:00:00,EP,3500,13737.5,37.611225188227245,2017,8,35.0,20.0,25.844444,0,18.5,253.3000030517578,0.015058179329226557
2017-08-11 12:00:00,WP,3499,13737.5,37.611225188227245,2017,8,94.5,19.5,66.53703,2,17.3,168.0,0.015058179329226557
2017-08-12 00:00:00,NA,3501,13738.0,37.61259411362081,2017,8,95.0,25.0,52.418182,2,22.4,293.1999969482422,0.018480492813141684
2017-08-16 06:00:00,NA,3502,13742.25,37.62422997946612,2017,8,115.0,15.0,39.113476,4,13.7,314.20000076293945,0.04722792607802875
2017-08-17 12:00:00,EP,3503,13743.5,37.62765229295003,2017,8,115.0,15.0,47.373493,4,13.2,248.5999984741211,0.02806297056810404
2017-08-20 12:00:00,WP,3504,13746.5,37.63586584531143,2017,8,86.166664,19.5,40.844086,2,19.7,126.9000015258789,0.01026694045174538
2017-08-24 18:00:00,WP,3505,13750.75,37.64750171115674,2017,8,52.833332,19.5,31.528984,0,15.1,124.9000015258789,0.007529089664613279
2017-08-27 18:00:00,NA,3507,13753.75,37.65571526351814,2017,8,40.0,30.0,34.35294,0,30.7,279.3000030517578,0.0054757015742642025
2017-08-28 06:00:00,WP,3506,13754.25,37.6570841889117,2017,8,94.5,19.5,57.187077,2,19.7,147.3000030517578,0.01642710472279261
2017-08-29 18:00:00,EP,3509,13755.75,37.6611909650924,2017,8,55.0,25.0,38.666668,0,17.0,253.0,0.013004791238877482
2017-08-30 00:00:00,NA,3508,13756.0,37.661875427789184,2017,8,155.0,15.0,98.650406,5,16.1,333.1000003814697,0.03969883641341547
2017-08-31 18:00:00,WP,3510,13757.75,37.666666666666664,2017,8,44.5,19.5,34.7,0,20.0,118.9000015258789,0.008213552361396304
2017-09-04 06:00:00,NA,3511,13761.25,37.67624914442163,2017,9,135.0,15.0,66.1716,4,9.3,326.5,0.057494866529774126
2017-09-05 12:00:00,NA,3513,13762.5,37.67967145790554,2017,9,90.0,25.0,58.515152,2,22.2,262.8000030517578,0.010951403148528405
2017-09-05 18:00:00,WP,3512,13762.75,37.680355920602324,2017,9,19.5,19.5,19.5,-1,20.3,121.0999984741211,0.002053388090349076
2017-09-09 12:00:00,WP,3514,13766.5,37.690622861054074,2017,9,119.49999,19.5,75.055565,4,15.4,142.89999389648438,0.022245037645448322
2017-09-11 06:00:00,EP,3516,13768.25,37.695414099931554,2017,9,100.0,20.0,36.58228,3,16.4,251.4000015258789,0.026694045174537988
2017-09-12 12:00:00,WP,3515,13769.5,37.69883641341547,2017,9,94.5,19.5,55.672844,2,14.3,119.5,0.00889801505817933
2017-09-13 12:00:00,EP,3518,13770.5,37.7015742642026,2017,9,80.0,25.0,52.066666,1,15.9,258.1999969482422,0.004791238877481177
2017-09-14 06:00:00,EP,3517,13771.25,37.70362765229295,2017,9,65.0,20.0,38.876923,1,16.4,250.5,0.02190280629705681
2017-09-14 18:00:00,NA,3519,13771.75,37.704996577686515,2017,9,100.0,25.0,50.384,3,10.4,336.8999996185303,0.04243668720054757
2017-09-16 12:00:00,NA,3520,13773.5,37.709787816563995,2017,9,150.0,30.0,79.87023,5,12.2,310.29999923706055,0.04380561259411362
2017-09-22 00:00:00,EP,3521,13779.0,37.724845995893226,2017,9,45.0,25.0,32.13793,0,16.7,256.6999969482422,0.009582477754962354
2017-09-23 12:00:00,WP,3522,13780.5,37.728952772073924,2017,9,30.0,20.0,27.266666,-1,18.0,116.0999984741211,0.004791238877481177
2017-10-03 12:00:00,NA,3523,13790.5,37.75633127994524,2017,10,80.0,20.0,37.403225,1,10.7,279.1999969482422,0.02053388090349076
2017-10-03 18:00:00,EP,3524,13790.75,37.757015742642025,2017,10,40.0,25.0,34.333332,0,13.9,265.0999984741211,0.0027378507871321013
2017-10-06 12:00:00,NA,3525,13793.5,37.76454483230664,2017,10,100.0,20.0,58.173912,3,31.8,320.5,0.030800821355236138
2017-10-09 00:00:00,WP,3526,13796.0,37.77138945927447,2017,10,30.0,20.0,25.363636,-1,16.6,111.9000015258789,0.0034223134839151265
2017-10-09 00:00:00,NI,3527,13796.0,37.77138945927447,2017,10,30.0,25.0,29.09091,-1,22.4,88.4000015258789,0.0034223134839151265
2017-10-12 12:00:00,WP,3528,13799.5,37.780971937029435,2017,10,86.166664,19.5,46.969135,2,18.5,123.30000305175781,0.00889801505817933
2017-10-15 18:00:00,WP,3529,13802.75,37.789869952087614,2017,10,127.83332,19.5,77.086205,4,9.7,136.1999969482422,0.019507186858316223
2017-10-18 06:00:00,WP,3530,13805.25,37.79671457905544,2017,10,25.0,20.0,21.933332,-1,9.1,115.80000305175781,0.004791238877481177
2017-10-19 00:00:00,NI,3532,13806.0,37.79876796714579,2017,10,25.0,25.0,25.0,-1,16.5,86.5,0.0013689253935660506
2017-10-24 12:00:00,WP,3531,13811.5,37.813826146475016,2017,10,61.166664,19.5,44.01219,0,14.5,139.3000030517578,0.013347022587268994
2017-10-26 18:00:00,EP,3533,13813.75,37.81998631074607,2017,10,35.0,30.0,33.5625,0,10.3,271.4000015258789,0.004791238877481177
2017-10-27 18:00:00,NA,3534,13814.75,37.822724161533195,2017,10,35.0,30.0,31.416666,0,17.5,275.8000030517578,0.0034223134839151265
2017-10-31 12:00:00,WP,3536,13818.5,37.832991101984945,2017,10,27.777779,27.777779,27.777777,-1,7.5,107.80000305175781,0.0034223134839151265
2017-11-02 00:00:00,WP,3535,13820.0,37.83709787816564,2017,11,77.83333,19.5,54.261906,1,12.5,117.69999694824219,0.006844626967830253
2017-11-03 00:00:00,WP,3537,13821.0,37.83983572895277,2017,11,25.0,15.0,20.707317,-1,7.2,102.4000015258789,0.013689253935660506
2017-11-04 12:00:00,NA,3538,13822.5,37.84394250513347,2017,11,50.0,25.0,35.219513,0,25.5,307.70000076293945,0.013689253935660506
2017-11-10 00:00:00,WP,3539,13828.0,37.8590006844627,2017,11,27.833334,19.5,22.343138,-1,15.0,119.19999694824219,0.0054757015742642025
2017-11-15 03:00:00,NI,3540,13833.125,37.87303216974675,2017,11,25.0,25.0,25.0,-1,15.0,83.0,0.0054757015742642025
2017-11-18 00:00:00,WP,3541,13836.0,37.880903490759756,2017,11,19.5,19.5,19.5,-1,11.5,115.19999694824219,0.002053388090349076
2017-11-25 00:00:00,SI,3542,13843.0,37.90006844626968,2017,11,39.772728,22.727272,30.509642,0,-9.7,109.5,0.010951403148528405
2017-11-28 00:00:00,SI,3543,13846.0,37.908281998631075,2017,11,56.818184,22.727272,39.49444,0,-8.1,98.5999984741211,0.01642710472279261
2017-11-29 03:00:00,NI,3544,13847.125,37.9113620807666,2017,11,85.0,20.0,56.203705,2,6.5,81.80000305175781,0.01813826146475017
2017-12-06 03:00:00,NI,3545,13854.125,37.93052703627652,2017,12,30.0,25.0,26.115385,-1,8.5,88.5,0.008555783709787816
2017-12-14 00:00:00,WP,3546,13862.0,37.95208761122519,2017,12,27.833334,19.5,21.13842,-1,11.0,127.4000015258789,0.019849418206707735
2017-12-20 18:00:00,WP,3547,13868.75,37.97056810403833,2017,12,77.83333,19.5,47.923424,1,8.6,130.89999389648438,0.012320328542094456
2017-12-26 00:00:00,SI,3548,13874.0,37.98494182067078,2017,12,62.5,22.727272,35.227276,0,-14.51,123.37000274658203,0.008213552361396304
2017-12-30 18:00:00,SI,3550,13878.75,37.997946611909654,2017,12,90.90909,26.136364,43.153763,2,-12.0,65.0999984741211,0.02737850787132101
2018-01-03 00:00:00,WP,3549,13882.0,38.00684462696783,2018,1,19.5,19.5,19.5,-1,10.4,116.0,0.002053388090349076
2018-01-03 18:00:00,SI,3551,13882.75,38.00889801505818,2018,1,90.90909,28.409092,54.94598,2,-8.27,95.33000183105469,0.02053388090349076
2018-01-07 00:00:00,SI,3552,13886.0,38.01779603011636,2018,1,56.818184,17.045454,29.477613,0,-13.0,129.5,0.022587268993839837
2018-01-10 00:00:00,SI,3553,13889.0,38.026009582477755,2018,1,102.27273,17.045454,49.258896,3,-9.8,69.30000305175781,0.039014373716632446
2018-01-25 06:00:00,SI,3554,13904.25,38.06776180698152,2018,1,113.63637,22.727272,71.06571,4,-9.4,80.4000015258789,0.040383299110198494
2018-01-27 12:00:00,SP,3555,13906.5,38.07392197125257,2018,1,51.136364,-1.1363636,22.358725,0,-18.4,161.39999389648438,0.012320328542094456
2018-02-09 00:00:00,SP,3556,13919.0,38.10814510609172,2018,2,125.0,-1.1363636,65.7453,4,-14.3,184.3000030517578,0.03764544832306639
2018-02-11 06:00:00,WP,3557,13921.25,38.11430527036276,2018,2,19.5,19.5,19.5,-1,6.8,135.8000030517578,0.004791238877481177
2018-02-12 18:00:00,SI,3558,13922.75,38.11841204654346,2018,2,90.90909,17.045454,39.640976,2,-10.0,132.5,0.02327173169062286
2018-03-01 00:00:00,SI,3559,13939.0,38.16290212183436,2018,3,102.27273,17.045454,53.515152,3,-12.7,56.599998474121094,0.025325119780971937
2018-03-06 00:00:00,SP,3560,13944.0,38.17659137577002,2018,3,102.27273,-1.1363636,51.774323,3,-15.5,170.89999389648438,0.019164955509924708
2018-03-11 12:00:00,SP,3561,13949.5,38.19164955509925,2018,3,56.818184,22.727272,39.380875,0,-11.2,160.10000610351562,0.009582477754962354
2018-03-13 03:00:00,NI,3562,13951.125,38.196098562628336,2018,3,25.0,25.0,25.0,-1,5.0,76.0,0.004449007529089665
2018-03-13 12:00:00,SI,3564,13951.5,38.19712525667351,2018,3,68.181816,22.727272,47.16667,1,-11.9,56.79999923706055,0.025325119780971937
2018-03-14 00:00:00,SI,3563,13952.0,38.19849418206708,2018,3,153.40909,17.045454,73.21246,5,-9.0,129.0,0.030116358658453114
2018-03-20 00:00:00,SP,3565,13958.0,38.21492128678987,2018,3,96.59091,17.045454,44.801746,3,-7.7,137.1999969482422,0.01574264202600958
2018-03-23 12:00:00,SP,3566,13961.5,38.224503764544835,2018,3,62.5,22.727272,34.58944,0,-13.5,162.39999389648438,0.04745608031028976
2018-03-25 06:00:00,WP,3567,13963.25,38.229295003422315,2018,3,136.16666,19.5,57.110058,4,6.6,140.3000030517578,0.01779603011635866
2018-03-31 12:00:00,SP,3568,13969.5,38.24640657084189,2018,3,45.454544,34.090908,41.287872,0,-18.4,175.6999969482422,0.006844626967830253
2018-04-08 06:00:00,SP,3569,13977.25,38.267624914442166,2018,4,96.59091,-1.1363636,49.70779,3,-16.8,170.10000610351562,0.01163586584531143
2018-04-20 12:00:00,SI,3570,13989.5,38.30116358658453,2018,4,79.545456,11.363636,38.07932,1,-7.1,54.900001525878906,0.017111567419575632
2018-04-27 06:00:00,SI,3571,13996.25,38.319644079397676,2018,4,68.181816,22.727272,45.594097,1,-6.6,97.5,0.019164955509924708
2018-05-09 00:00:00,WP,3572,14008.0,38.351813826146476,2018,5,35.0,20.0,25.893618,0,14.5,153.0,0.01574264202600958
2018-05-10 12:00:00,EP,3573,14009.5,38.355920602327174,2018,5,30.0,20.0,25.04,-1,12.1,234.5999984741211,0.008213552361396304
2018-05-16 12:00:00,NI,3574,14015.5,38.37234770704997,2018,5,95.0,25.0,46.705883,2,13.0,50.0,0.028747433264887063
2018-05-25 12:00:00,NA,3575,14024.5,38.39698836413415,2018,5,55.0,30.0,35.10204,0,18.8,272.9000015258789,0.01642710472279261
2018-05-29 06:00:00,NI,3576,14028.25,38.4072553045859,2018,5,30.0,20.0,26.75,-1,18.5,92.19999694824219,0.0023956194387405884
2018-06-05 00:00:00,WP,3577,14035.0,38.42573579739904,2018,6,27.833334,19.5,21.741379,-1,17.5,111.4000015258789,0.009582477754962354
2018-06-06 00:00:00,EP,3579,14036.0,38.42847364818618,2018,6,120.0,20.0,45.77778,4,14.0,254.5999984741211,0.02737850787132101
2018-06-07 18:00:00,WP,3578,14037.75,38.43326488706366,2018,6,61.166664,19.5,40.360214,0,17.3,127.9000015258789,0.01026694045174538
2018-06-09 18:00:00,EP,3580,14039.75,38.43874058863792,2018,6,120.0,30.0,63.576923,4,12.1,259.5,0.017111567419575632
2018-06-10 06:00:00,NI,3581,14040.25,38.440109514031484,2018,6,25.0,20.0,23.4,-1,22.3,91.5,0.0013689253935660506
2018-06-13 00:00:00,WP,3582,14043.0,38.4476386036961,2018,6,35.0,30.0,31.545454,0,20.9,120.30000305175781,0.0034223134839151265
2018-06-14 18:00:00,EP,3584,14044.75,38.45242984257358,2018,6,55.0,20.0,33.82857,0,14.9,260.0,0.01163586584531143
2018-06-15 00:00:00,WP,3583,14045.0,38.45311430527036,2018,6,36.166668,19.5,25.722223,0,22.7,120.19999694824219,0.004791238877481177
2018-06-23 00:00:00,EP,3585,14053.0,38.47501711156742,2018,6,40.0,20.0,27.581396,0,12.4,244.0999984741211,0.014373716632443531
2018-06-27 06:00:00,EP,3586,14057.25,38.48665297741273,2018,6,50.0,20.0,30.563637,0,11.7,253.0,0.018480492813141684
2018-06-29 00:00:00,WP,3587,14059.0,38.49144421629021,2018,6,69.5,19.5,47.26423,1,19.8,130.3000030517578,0.013689253935660506
2018-06-30 18:00:00,EP,3588,14060.75,38.49623545516769,2018,6,95.0,15.0,49.666668,2,11.0,256.1999969482422,0.02327173169062286
2018-07-04 12:00:00,WP,3589,14064.5,38.506502395619435,2018,7,136.16666,19.5,103.008766,4,12.6,145.60000610351562,0.019164955509924708
2018-07-04 12:00:00,NA,3590,14064.5,38.506502395619435,2018,7,70.0,25.0,36.737865,1,10.0,325.0999984741211,0.03490759753593429
2018-07-05 06:00:00,NA,3591,14065.25,38.50855578370979,2018,7,90.0,15.0,42.333332,2,30.7,291.5,0.03353867214236824
2018-07-17 00:00:00,WP,3592,14077.0,38.54072553045859,2018,7,27.833334,19.5,23.722225,-1,19.4,118.5,0.004791238877481177
2018-07-18 12:00:00,WP,3593,14078.5,38.544832306639286,2018,7,44.5,19.5,35.0,0,19.7,130.0,0.013004791238877482
2018-07-20 12:00:00,WP,3594,14080.5,38.550308008213555,2018,7,35.0,20.0,27.4,0,18.0,116.4000015258789,0.008213552361396304
2018-07-21 03:00:00,NI,3595,14081.125,38.55201916495551,2018,7,30.0,20.0,24.625,-1,21.0,88.0,0.00513347022587269
2018-07-23 12:00:00,WP,3596,14083.5,38.558521560574945,2018,7,44.5,19.5,32.895065,0,27.3,159.39999389648438,0.00889801505817933
2018-07-24 12:00:00,WP,3597,14084.5,38.56125941136208,2018,7,86.166664,19.5,40.162395,2,19.7,136.6999969482422,0.025325119780971937
2018-07-26 12:00:00,EP,3599,14086.5,38.56673511293634,2018,7,40.0,20.0,29.813953,0,13.0,238.4000015258789,0.014373716632443531
2018-07-26 18:00:00,EP,3598,14086.75,38.56741957563313,2018,7,30.0,25.0,29.11111,-1,10.9,225.0,0.0027378507871321013
2018-07-30 00:00:00,WP,3600,14090.0,38.57631759069131,2018,7,35.0,20.0,30.04,0,26.5,152.3000030517578,0.008213552361396304
2018-07-31 12:00:00,EP,3601,14091.5,38.580424366872,2018,7,135.0,19.5,84.88936,4,12.3,244.89999389648438,0.040383299110198494
2018-08-02 18:00:00,NA,3603,14093.75,38.58658453114305,2018,8,45.0,30.0,33.904762,0,41.2,326.29999923706055,0.021218343600273786
2018-08-03 00:00:00,WP,3602,14094.0,38.587268993839835,2018,8,77.83333,19.5,64.909355,1,17.7,150.89999389648438,0.019164955509924708
2018-08-04 18:00:00,EP,3604,14095.75,38.592060232717316,2018,8,55.0,25.0,42.47619,0,12.3,265.5,0.006844626967830253
2018-08-05 12:00:00,EP,3605,14096.5,38.59411362080767,2018,8,95.0,20.0,47.58209,2,13.7,255.0,0.022587268993839837
2018-08-06 18:00:00,EP,3607,14097.75,38.59753593429158,2018,8,60.0,25.0,41.92157,0,14.8,237.4000015258789,0.017111567419575632
2018-08-07 09:00:00,NI,3608,14098.375,38.59924709103354,2018,8,25.0,20.0,23.666666,-1,21.5,87.5,0.0017111567419575632
2018-08-08 00:00:00,WP,3606,14099.0,38.600958247775495,2018,8,27.833334,19.5,21.594015,-1,19.2,132.5,0.013004791238877482
2018-08-11 12:00:00,WP,3610,14102.5,38.610540725530456,2018,8,44.5,19.5,35.074715,0,19.7,143.39999389648438,0.009240246406570842
2018-08-13 00:00:00,WP,3609,14104.0,38.614647501711154,2018,8,36.166668,19.5,23.944445,0,20.6,112.9000015258789,0.010951403148528405
